"Time","Patch","Age","myID","momID","dadID","Mate"
521,178,17,45922929,44732154,44342808,44918424
521,178,19,45698140,43410445,42922145,44775522
521,178,24,45226307,44478329,43629417,45040670
521,178,17,45847624,44754338,44120993,44937761
521,181,12,46326113,45229270,45229182,44942515
521,181,8,46693197,43891267,43702723,42590924
521,181,43,43487676,42472713,42378510,43303510
521,181,33,44434318,42742884,42546752,44434529
521,181,8,46688254,45521314,45184792,45655358
521,181,14,46147033,44452064,43299356,44460767
521,181,16,45981591,43791056,43155140,44695319
521,184,9,46596560,45708244,45049286,41936794
521,184,8,46689136,45618616,44504694,45754243
521,184,20,45629003,44792815,44050532,44891019
521,184,19,45689619,44787711,44787799,44056178
521,184,10,46477956,45576104,44453792,46392793
521,184,35,44203052,43002643,43002413,44106253
521,187,25,45115678,44366402,44003421,44391831
521,187,12,46336170,44421584,44152656,46335932
521,187,16,45994163,45174484,44228422,45096082
521,232,28,44915498,44166865,43892232,43786641
521,232,9,46608508,45616780,44396821,45356611
521,232,21,45518254,44775189,44775357,42860956
521,232,12,46366287,45356204,44917184,45989310
521,232,13,46205673,42988194,40979171,45212658
521,232,8,46696308,45516628,43743252,46427696
521,232,18,45797248,44711888,41102203,45618060
521,235,13,46276860,45468989,44138665,46095682
521,235,33,44404585,43263944,42974566,43065734
521,235,10,46509622,44628423,43870895,43714626
521,235,8,46692801,44680888,43267219,46169964
521,235,9,46595190,44184694,44083352,46092197
521,235,9,46608808,45350723,45170164,44121082
521,238,43,43490879,42451961,41040189,40349111
521,238,15,46078010,45152245,44131843,46078009
521,238,9,46600177,44705324,41152142,46237268
521,238,29,44743034,42742965,42743003,43565722
521,238,38,43955329,42774485,42320289,42685999
521,238,16,45977188,44284780,44192063,43227890
521,238,15,46086619,41612877,40776521,46086734
521,241,13,46270627,45277939,45277854,45836904
521,244,10,46541317,45638596,44905275,46341061
521,244,14,46173055,45345495,42190625,43480218
521,244,10,46535063,45641666,44896483,46181088
521,244,11,46431852,43389091,42601547,45308058
521,289,10,46551965,45545410,45247547,45058093
521,292,21,45560681,44168951,41115314,44511731
521,292,13,46253356,45356685,44981316,45767215
521,292,14,46181625,45378396,44821115,44617896
521,292,8,46715998,45133792,45040813,46105328
521,292,12,46348368,44691364,44325716,45701996
521,292,10,46548302,43702181,40599845,45740941
521,295,14,46185979,43770031,43770024,46186045
521,295,12,46369145,45101317,45004402,45836716
521,295,16,46001158,45094775,43512309,43682535
521,295,19,45740929,42817766,42176909,45237116
521,295,8,46707210,45992033,45991969,46258862
521,295,13,46277991,43785129,39902590,46278021
521,295,13,46274812,45558276,45378600,44970710
521,295,8,46716803,45470338,41938719,45083597
521,298,14,46195021,44612949,43386017,46012846
521,298,8,46722100,45831411,45474500,46281826
521,298,22,45425852,43751329,42913193,43489900
521,298,19,45721237,44165275,42655300,44894141
521,298,18,45818079,45004252,44073865,45360810
521,298,25,45173473,42866420,41731160,42207702
521,301,24,45290790,43398302,43130259,44523177
521,301,11,46460631,43325962,43140574,45475376
521,301,20,45638249,44811254,44262770,45104281
521,301,11,46441199,45452697,44994063,45704951
525,61,12,46682876,45021609,43819619,46682727
525,61,12,46654446,45771637,43846989,43419438
525,61,12,46687299,45971951,44427596,46687236
525,61,49,43341511,42503156,42503253,41385778
525,64,12,46697582,45815698,45815573,45140860
525,64,12,46645804,45748185,45579768,45943107
525,64,13,46557095,45589071,43065979,45778518
525,64,46,43562574,41822145,41359411,43372187
525,67,31,44949158,43835094,43355000,44590619
525,67,23,45658264,43763751,43299487,44278717
525,67,21,45881144,39602358,37616045,45696713
525,67,11,46741784,46027623,44454591,45845401
525,70,17,46208393,43812438,43375683,46208369
525,70,8,47013432,45116282,44847721,46859137
525,70,37,44367784,43079322,42796788,42356872
525,70,22,45754309,44827459,44177531,45397039
525,70,23,45675176,44106001,44105733,45328777
525,70,13,46572789,45204920,45015855,43947356
525,73,29,45113406,43995790,43199267,43438487
525,73,18,46130938,44368619,43495326,45780469
525,73,10,46837040,45480479,43833208,46497764
525,73,9,46917968,44839601,44453549,46759382
525,73,17,46204155,43942357,43851329,45843700
525,73,15,46435689,43308191,42065981,45338898
525,73,20,45941570,45025634,42992160,45591384
525,118,16,46318521,45135902,44675814,46229787
525,118,14,46513633,45795343,44853481,46131511
525,118,30,45021458,43351381,42603354,44465024
525,118,46,43582611,41961139,41960930,43020077
525,118,8,47014995,46037116,45876180,47015000
525,118,14,46494498,44659322,42355515,46418646
525,118,9,46934918,44744979,43482343,45162455
525,118,39,44257539,42594566,42410412,44161249
525,118,14,46504039,44626886,41357026,44845109
525,121,49,43269046,42082535,38538961,42325628
525,121,19,46045095,44468401,41586657,45870142
525,121,9,46937982,45877089,45877094,46122453
525,121,8,47016671,42484400,41445866,46067369
525,121,42,43904977,42051862,41604191,42418679
525,121,8,47016228,45947959,45947946,42816330
525,121,26,45464486,42776655,39979570,44814774
525,124,21,45895090,43545228,43086006,45717538
525,124,34,44664301,43921479,42823650,44569201
525,124,14,46514711,45429841,44199612,46348472
525,124,13,46576879,45029059,44290927,43106404
525,124,54,42802032,41879129,40801984,42662360
525,124,14,46500569,45603582,45338436,45667847
525,124,15,46407819,43466382,43182609,44761420
525,127,15,46401733,43624280,42435378,44642554
525,127,17,46265626,45103878,43150853,46265766
525,127,12,46708631,45334581,43914574,46262443
525,127,37,44380748,42737758,42532456,41323772
525,127,20,45959667,44667243,43449045,45386524
525,127,22,45805813,44965228,44518093,45630283
525,127,16,46315990,43020677,42830602,44693456
525,130,9,46949788,44290801,44290927,46093700
525,130,11,46782591,45510943,44983577,46288306
525,130,23,45727431,43030500,42690077,42479789
525,130,26,45412011,44389263,42111498,43667247
525,130,12,46680494,45033439,43642836,43651289
525,175,11,46774886,46061817,44685445,45862950
525,175,16,46356604,45639402,45189659,46010294
525,175,16,46314727,45501920,44681307,44944472
525,175,13,46623031,45811341,43973169,45830368
525,175,13,46590811,45259221,44799724,46590744
525,175,15,46400207,41993116,41539550,45933276
525,175,8,47029679,45991172,45561088,46315001
525,175,32,44885718,43684394,43407352,44493249
525,175,33,44796024,42166951,40860276,43115353
525,178,39,44229551,43496299,42719687,43970361
525,178,31,44975813,44225476,44052249,44882593
525,178,8,47029729,46324144,45478387,46169964
525,178,19,46033656,45144418,44474970,44560816
525,181,9,46926329,45870650,45057056,46767205
525,181,9,46939030,46142010,44763463,45756891
525,181,18,46172272,44894849,40774655,44529484
525,184,23,45698429,40967763,40701974,45599285
525,184,10,46858549,45963031,45668793,44315215
525,184,45,43693979,42952576,42017386,42317192
525,187,14,46511079,41288174,41186204,45444124
525,187,8,47027163,46134380,45965202,46377507
525,187,9,46954281,46247192,46247224,46373926
525,232,14,46517829,45535578,43502205,44261449
525,232,23,45743532,44531985,43932830,45355416
525,232,9,46946867,46239659,46144933,46584409
525,232,10,46870098,44783725,44602126,46580088
525,235,31,44981553,42086666,41442698,43990358
525,235,17,46282044,43858952,43595677,46190014
525,235,11,46776894,45271202,44061930,45789545
525,235,12,46687932,45057189,41718192,46259390
525,235,9,46965548,44982061,42828486,44628625
525,235,32,44873371,43512317,40833186,44392989
525,235,19,46063356,44872977,43659131,45982612
525,235,14,46548670,43503053,43424555,45242255
525,238,8,47054058,46181300,45065065,46166617
525,238,9,46957409,44215865,43935933,46454919
525,238,36,44493514,41938433,41742419,44382038
525,238,34,44654934,42610600,39248645,44382859
525,238,10,46871885,45710207,45710337,45542749
525,238,10,46866743,44809079,44343903,46866585
525,238,30,45081128,44045641,42310459,44993874
525,241,11,46800375,45998427,45718189,45173299
525,241,16,46369029,45187299,44321401,45830378
525,241,12,46707351,45703019,44040622,46707420
525,244,31,44988798,43700384,43223430,42930511
525,244,13,46611942,45162850,45162753,46256191
525,244,14,46545415,44983683,43977771,45735861
525,244,17,46247617,44123021,42820668,46158766
525,289,20,46011162,45194987,44912667,43707237
525,289,23,45730481,44712771,43704651,45176122
525,292,11,46807039,44979935,43042703,45728509
525,292,15,46457460,45265156,44623629,46106517
525,292,25,45525377,44590527,41998749,44896590
525,295,22,45768616,43058099,40791018,43730934
525,295,19,46079613,43760727,43207233,45723233
525,295,9,46962963,45987663,45987416,46795214
525,298,12,46713276,44613516,43415298,46441534
525,298,26,45460478,44717013,44352417,45275417
525,298,10,46894642,45460478,45275417,46166817
525,298,9,46971131,45744071,45083481,46885430
525,298,11,46798762,46086437,45561088,45980623
525,301,18,46188049,44910725,43423233,45359113
525,301,16,46330015,43907548,42923218,46330088
525,301,16,46355931,45364847,44531414,45984685
525,301,36,44508077,43508011,41747270,44126514
525,301,9,46973654,46178105,45994169,46350910
528,61,26,45681716,43358566,41586657,45310655
528,61,10,47080640,43967341,43688752,46925545
528,61,14,46765511,45020773,43101898,46323581
528,64,16,46600148,45792170,45521863,45444124
528,67,14,46744583,45220166,44709185,46383164
528,67,9,47190105,44687114,44312681,46947046
528,67,25,45798330,45065125,44688544,43607317
528,67,10,47094288,45769148,45412082,47017413
528,70,11,47012624,46217340,45040235,46943400
528,70,29,45430657,42400120,42301384,44115076
528,70,24,45861595,42570226,41700885,43934791
528,70,14,46755294,45334177,45334163,46130016
528,70,10,47081484,44387969,40458979,45355158
528,70,45,43904179,42614687,40580687,43378793
528,70,13,46868331,43110999,42920656,43300088
528,73,8,47285496,45750324,45201038,46930561
528,73,8,47276973,46028701,44837653,46758992
528,73,23,45960545,43511101,43343140,45694829
528,73,36,44755089,43362937,42436592,43730934
528,73,11,47005186,46297758,45302391,46564304
528,118,16,46616350,45639351,43707237,43370561
528,118,15,46670559,45502485,43656459,46039516
528,121,47,43765798,42474687,42474752,42129284
528,124,18,46386208,45668555,43839864,45055477
528,124,33,45026735,43763751,43299487,44929035
528,127,14,46799475,45727765,45096669,46799676
528,127,13,46872295,44313461,44313530,46343698
528,127,14,46738570,45483775,42793857,42210933
528,130,9,47209393,44174576,43844588,46878236
528,130,8,47290885,45538511,45446169,46972317
528,130,13,46832526,45941570,45591384,46753651
528,175,26,45719749,43257934,40964519,45719811
528,175,10,47119751,46160636,46160739,46285918
528,175,42,44183912,39694932,39436065,42871436
528,175,12,46950617,42677784,42496965,46696598
528,178,11,47048457,46017193,45736307,45205541
528,178,21,46169596,44339613,44057622,44356711
528,178,14,46779701,45897648,44562054,46170473
528,178,16,46627653,45911444,45156454,46627624
528,178,14,46762744,44364363,43823005,46439415
528,178,24,45862614,44124255,43549949,45862632
528,181,13,46871230,44221199,43221295,46701582
528,181,15,46723412,43974206,41922396,45993540
528,181,13,46825965,42511972,41960081,46825724
528,181,11,47040278,46148376,45624814,46045078
528,181,11,47020217,43951294,43121536,45486396
528,181,16,46599450,45707249,44982704,45034121
528,184,24,45843556,44546226,42985925,44358793
528,187,12,46954250,45643134,45163728,46611132
528,187,8,47295209,45785730,45785650,46124079
528,187,16,46592198,44885718,44493249,46238450
528,232,25,45828254,44527312,44447207,41970812
528,232,14,46816365,44716956,43871006,41795656
528,232,11,47010112,43295834,42734833,46843032
528,232,10,47134169,45194033,43474611,45445979
528,235,13,46870244,45000363,43859894,46870074
528,235,51,43385606,41157580,40262358,40361177
528,235,14,46784577,45981892,44982476,46519993
528,235,35,44887934,42670717,42398358,44887963
528,235,13,46848352,45526651,45434697,46848344
528,235,9,47212197,46153621,45875628,47126308
528,238,10,47135323,46434296,46082416,46803172
528,241,27,45593602,44507092,44328073,45593508
528,241,42,44193396,43173364,43173500,41818474
528,241,32,45128464,44379944,44027006,42698739
528,241,20,46282928,44903908,44717835,45711573
528,241,14,46773024,45695500,45020186,46232435
528,241,13,46876982,45898500,45034145,45770126
528,241,15,46698955,42393737,40846185,44530258
528,244,34,45006381,43208564,42064411,44246727
528,244,18,46391424,45673382,45589633,45849178
528,244,18,46407883,44713806,44431680,46125151
528,244,46,43868663,43131142,42749368,43868533
528,289,16,46636361,45273084,44911212,45185067
528,289,20,46224968,45221947,44114504,43121997
528,289,8,47315498,46442487,45438230,47224591
528,292,16,46642460,45656279,45382741,45717475
528,292,13,46866773,45636988,43805370,46633333
528,292,26,45686117,44464036,44271435,43946277
528,295,16,46634430,45005735,45005641,46350780
528,295,25,45836873,45012447,43592674,45836742
528,298,11,47073325,46106887,45382409,45994169
528,298,10,47149555,43380259,42828218,46073665
528,298,11,47063528,46186864,46007443,46986336
528,298,18,46425104,44790791,44195059,42754281
528,301,45,43978319,41725223,41725416,43140393
528,301,20,46280070,44351740,42190625,44890339
532,61,12,47293259,46056233,44909013,46766489
532,61,11,47347198,45954849,44492935,47095476
532,61,21,46478812,45511093,45397946,45301644
532,61,8,47611915,45193182,44252648,47436993
532,61,11,47342241,45014437,44380534,46484549
532,61,8,47607486,46303792,45876180,47010532
532,61,15,46992191,43562574,43372187,46992370
532,64,15,47012676,45878141,43773639,46258099
532,64,17,46829951,39946853,39675740,46742554
532,64,35,45283768,43598368,43321859,43707237
532,64,15,46992843,46201801,46122453,46819775
532,67,18,46743126,44838577,43536726,46557757
532,67,12,47284247,46590667,45409554,45842939
532,67,10,47442831,45665470,45388142,46559356
532,67,8,47604436,46733732,46380031,47167199
532,70,21,46467701,45749538,45580703,45571498
532,70,75,41577900,40548571,38921486,40660917
532,70,18,46758354,46044858,45406430,46671211
532,70,10,47430668,45220166,44709185,46296285
532,70,32,45525433,44406765,44406677,45088534
532,70,13,47182094,46116009,46116007,44041023
532,70,39,44870153,43284643,41864445,44192154
532,73,11,47349454,46302282,44188668,42305119
532,73,10,47434295,46494498,46418646,45169102
532,73,47,44082294,42441849,42342821,43809336
532,118,8,47625824,46659442,45688539,47625867
532,118,13,47215506,45770844,43840781,46066555
532,118,45,44316691,42472225,42011915,44020146
532,118,8,47621352,46686792,46518056,45639599
532,118,18,46767147,45699142,45624559,45777080
532,121,16,46943635,45221382,44844554,46762495
532,121,13,47216255,46453020,45635699,46462739
532,121,12,47288268,45280649,44514478,45682904
532,121,16,46961058,45474167,44256853,46011227
532,124,11,47373969,46599471,46599524,47111054
532,124,12,47295575,44174576,43844588,45854985
532,124,20,46585750,44862669,43449045,46145512
532,124,18,46770853,45881920,45184792,44909013
532,127,11,47357123,39714545,39176449,46646981
532,127,10,47456656,45481973,45482329,47204475
532,130,12,47305305,46167233,46167190,46153822
532,130,12,47276053,44675140,43102567,46776617
532,130,27,45956277,42636959,42176909,45875942
532,130,14,47118383,45636924,42598159,47118242
532,130,8,47610687,46923354,46517702,45754838
532,130,14,47104296,45685726,44280132,45822385
532,175,10,47469633,46239066,45078045,47207201
532,178,8,47632182,46102917,44069763,47085263
532,178,16,46950144,42314001,38102382,46527505
532,178,8,47631453,43269046,42325628,47631350
532,178,19,46667892,45951834,42189669,43977978
532,181,37,45021035,43187054,42706154,43354734
532,181,16,46946864,46239659,46144933,46584409
532,184,12,47290739,44859442,43967435,47035252
532,184,13,47217345,44884486,44775548,46586318
532,184,8,47623406,46666431,46397187,46844876
532,184,19,46669521,45953321,45170935,45139376
532,187,17,46881846,45605500,43593783,46350586
532,187,16,46945056,45983777,45774585,46123146
532,187,33,45466905,44449666,43680133,45374221
532,187,23,46338643,45621681,45621781,46072492
532,187,9,47557116,46586981,42020446,46785200
532,187,36,45179381,43344078,43344008,44822219
532,187,23,46355551,45360634,43630048,44331441
532,232,17,46874656,45800259,44391714,46616307
532,232,8,47650546,45155066,44778632,46955296
532,232,19,46726001,45825004,45553829,45995406
532,235,20,46618379,45349050,44392967,46618264
532,235,21,46476553,43746260,42096123,45774176
532,235,11,47369283,45328380,45229497,46506330
532,238,21,46515193,43586747,42860035,45716172
532,238,51,43724716,40891631,39410442,43201205
532,238,22,46410929,44795363,44424923,45710452
532,238,21,46492613,45529287,44963957,45855439
532,238,29,45800918,44976116,43620852,45800994
532,241,23,46331833,44876213,44876122,45002710
532,244,51,43787757,42671989,41939410,43686489
532,244,26,46036506,44021246,44021151,45210904
532,244,8,47657056,45843556,44358793,47398787
532,244,21,46555106,45476414,44812617,45984099
532,289,26,46067207,44497780,44403364,44980860
532,292,25,46194620,44543798,41938719,45743089
532,292,15,47019193,45640421,45248633,46385385
532,292,25,46190645,45469892,42904869,45806367
532,292,18,46783796,45881144,45696713,45966047
532,292,20,46627698,45715814,45626643,45625643
532,292,19,46700569,45805344,45615393,46247883
532,295,10,47493364,46804609,45916370,46620453
532,295,39,44826998,44080275,38859222,43556690
532,295,12,47328121,42187751,42187636,47328093
532,295,16,46991503,45179381,44822219,46181582
532,295,8,47660168,46079613,45723233,47416953
532,295,14,47163317,46194392,46010727,46075982
532,295,14,47116131,43655142,43562004,46664321
532,295,17,46887601,42186587,41023491,46143737
532,295,18,46799765,45798390,43736784,45903088
532,298,10,47507779,46374148,44449281,46015313
532,298,10,47501146,46642047,46642147,46893962
532,298,30,45746516,44918920,44623615,44129012
532,301,14,47131615,44023725,44023831,46003195
532,301,10,47507665,46722999,46361077,46978635
532,301,13,47223343,46158965,44449725,46238391
532,301,32,45546667,39174154,38630550,45280166
535,61,37,45326125,44485658,43770113,45051978
535,61,10,47684544,46673266,45756772,47510237
535,64,14,47357303,45680102,45499449,46354343
535,64,28,46154203,44627125,40658706,43589591
535,64,8,47863874,43510799,41937957,46996310
535,64,18,46992520,45841375,45841236,46555695
535,64,17,47097614,46122446,45118206,43253793
535,67,8,47868935,47180074,45683022,47868941
535,67,15,47278848,45386211,45013703,46828082
535,67,16,47185098,46112661,45320647,47185019
535,70,27,46220004,44276141,42810355,45880837
535,70,21,46780787,45673382,45589633,45964132
535,70,21,46758219,45575367,43175362,46298865
535,70,10,47721335,46119695,45405561,47721489
535,70,14,47349022,46204900,45774519,45113524
535,70,19,46940947,45964990,44115076,46345145
535,73,10,47716392,45769148,45412082,46336614
535,73,29,46030456,42238091,41679748,45941870
535,73,10,47688839,46908774,46472933,47014666
535,73,27,46217340,45224207,45136591,45040235
535,118,18,46992352,45671740,43850709,46992370
535,118,11,47626440,46852071,45787196,47039528
535,118,18,47016806,46311135,43949265,45761135
535,118,11,47599513,45707893,44071860,46559910
535,121,24,46504106,45141165,40610958,46414028
535,121,26,46353736,45636794,44422688,45547002
535,121,15,47276180,45618616,44504694,45231171
535,121,12,47540279,46509251,44240270,45907032
535,121,57,43510799,41276258,38669964,41937957
535,121,12,47521970,46135882,45860792,45932401
535,121,18,47016624,45848016,45497062,46930596
535,124,9,47798079,46848352,46848344,46995292
535,124,12,47536960,46591106,46591164,44252078
535,124,11,47632537,46943582,46217348,47130181
535,127,8,47896629,44561462,43999207,46940745
535,127,13,47443753,46199320,46199456,46130091
535,127,8,47888185,46515555,46249618,46180668
535,127,13,47475689,46246316,46246264,46711742
535,127,8,47877852,46844365,46566788,47708910
535,127,23,46629666,44337776,42874825,46016946
535,127,13,47439002,46115038,45162461,44043544
535,127,13,47425756,45513446,44357352,43935616
535,130,10,47716504,45118342,44844806,47716307
535,130,8,47892157,45910526,45815034,45262619
535,130,17,47108197,46305719,45482026,46570970
535,130,9,47799011,45581405,45313271,47381885
535,130,16,47177817,46115792,46115893,46913936
535,130,16,47199035,46070123,44257805,45330834
535,130,14,47380800,46596560,41936794,45793323
535,175,13,47454980,46265626,46265766,47455054
535,178,11,47678207,46459762,45471075,45259830
535,178,12,47545177,46427090,46427357,42172043
535,178,64,42823154,41863916,39766131,41906908
535,178,20,46876435,46166148,44819972,44502096
535,181,28,46176015,43711638,41357026,45265381
535,181,9,47806486,46872500,44805645,47270174
535,181,10,47728079,47038968,45125443,47573636
535,181,9,47783837,46907887,46734853,47426019
535,184,12,47557364,46359957,43526253,46192887
535,184,26,46361712,44251090,43788952,44903800
535,184,35,45476716,43087344,42994751,45291423
535,184,12,47552765,46508478,45817938,47552621
535,184,20,46885733,46087341,42912937,44423749
535,187,12,47528676,44013748,42523729,46286499
535,187,19,46928238,46030456,45941870,44005519
535,232,18,47038897,46150097,43825346,46951122
535,232,9,47841895,47056337,46454928,47075991
535,232,13,47459674,45936871,44877066,46632668
535,232,20,46886230,45436207,42972496,46326019
535,235,8,47911324,47049236,45893362,47546580
535,235,11,47630435,46160636,46160739,47319509
535,238,28,46171444,45450632,45358686,45807711
535,238,15,47329995,46636975,46094501,47243759
535,238,19,46931220,46132149,45017572,46762766
535,238,31,45860859,44490890,44397343,44385487
535,241,37,45313674,43453869,42189669,44844554
535,241,9,47821415,46577388,45664555,47410611
535,241,11,47660293,46971131,46885430,47497659
535,244,28,46181300,44814372,44814523,45065065
535,244,21,46799299,45511104,43761321,46534547
535,289,12,47591350,46282640,46186045,44172453
535,289,21,46801779,46000355,45236678,46258473
535,289,18,47051613,45078094,43042703,46807444
535,292,19,46974971,45805655,45540668,46705673
535,292,11,47674076,45740327,45646169,46716599
535,292,9,47847437,47158705,46338657,47142411
535,292,11,47664496,46975920,43254090,47568268
535,292,31,45856479,45036046,44369408,44747972
535,292,60,43232261,42377593,41912428,41112865
535,295,9,47839334,45334017,45147496,46980733
535,298,9,47852461,46803802,45984487,45330750
535,298,11,47656442,46619652,45502380,44465024
535,298,8,47930045,46987129,46464318,46642638
535,298,16,47232757,41368815,40466578,46172486
535,298,17,47151204,44439704,44261870,45630190
535,298,11,47651578,46871549,46515800,46961413
535,301,47,44439704,43125100,41868395,44261870
535,301,14,47412197,43886030,42965038,47149080
535,301,16,47236900,44812576,44812617,45737462
535,301,17,47128222,45983417,45879466,46336898
535,301,18,47064044,44225114,40726782,47064104
535,301,11,47656961,42314070,41543652,46917893
535,301,8,47926338,46988506,46188223,46619962
539,61,12,47854847,47079356,46478817,47681220
539,61,15,47594791,46906288,44407919,47441531
539,61,19,47305761,44590639,41998749,46700873
539,61,29,46386627,45204920,45015855,46209093
539,61,22,47007567,45954289,45683988,46572220
539,61,24,46844080,46132095,44562420,46664321
539,61,11,47948425,47259281,47259241,47948360
539,64,12,47868839,46595360,45978069,46509247
539,64,31,46197924,43099314,42006783,45017437
539,64,20,47170221,44929120,44835431,47010953
539,67,13,47796103,45154737,43433620,46869361
539,67,61,43469564,39701113,38538048,40639430
539,67,9,48134665,46392629,45934961,46344125
539,67,21,47159614,44066280,43970825,46369344
539,70,13,47779567,46651458,46306637,47089667
539,70,15,47596011,46737816,45509655,47433203
539,70,14,47692970,46923084,46563463,47511583
539,73,15,47596816,46647958,45764030,44076955
539,73,22,47025163,44118499,41420362,46435130
539,118,50,44493310,41704055,39811518,43665249
539,121,11,47985185,44846686,40334239,47611993
539,121,9,48134294,46503509,45952796,47528694
539,121,30,46341588,45071655,43705741,45188232
539,121,14,47714006,46765414,45454508,46378521
539,124,19,47298743,46245001,45800994,46590649
539,124,9,48130120,47194093,45406229,46784265
539,124,13,47792229,46683094,46168688,47704247
539,124,15,47598889,46824148,42895753,47598791
539,127,16,47532814,45690470,45606307,45783064
539,127,16,47547377,46507194,45588208,46684851
539,127,8,48229299,47394665,45893362,47546856
539,127,9,48144902,43161327,41712869,47739230
539,130,15,47609250,46921936,46921798,43889438
539,175,10,48067852,46452777,46096183,46413485
539,175,32,46125932,44580576,44297667,44919690
539,175,9,48151328,47292299,46499162,47914216
539,178,10,48059220,46900615,45365471,47109489
539,178,12,47895478,45290186,45290051,47895598
539,178,21,47116931,45259221,44799724,46947181
539,181,23,46944442,43849031,43849070,46762752
539,181,14,47725937,45636988,43805370,47726100
539,181,10,48056746,46441209,44825950,47173119
539,184,9,48162835,47303877,47049682,48078503
539,184,14,47749509,47059910,45353480,47749226
539,184,14,47728309,46876259,46876162,47364622
539,184,37,45668463,44749379,42810355,44930766
539,184,9,48163919,47390832,46854341,46863042
539,184,15,47599931,46576083,45025445,47518527
539,184,10,48065430,47013989,46921536,47219347
539,187,9,48158787,47471090,47380571,46054546
539,187,8,48230211,47100390,45940685,48230232
539,187,17,47426361,46734927,46563879,46666540
539,232,20,47248097,45355805,45082760,46072482
539,232,25,46769857,40666944,39400467,45510883
539,232,8,48241798,46961641,46540901,47968638
539,235,8,48255324,46799316,46799296,46712934
539,235,10,48067627,46327788,43370561,48067555
539,235,16,47543455,45749552,43374692,44139298
539,238,12,47905034,44831164,44454632,47043020
539,238,20,47221638,45557339,43711673,46692518
539,238,16,47587247,46551990,44903800,46263387
539,238,14,47752421,46373066,46373047,47665285
539,241,36,45812050,45079433,44409792,45057103
539,241,43,45118342,42036074,41577309,44844806
539,244,9,48176872,46157967,46158050,47504217
539,244,19,47281030,45697990,44024210,46233216
539,244,12,47913385,47223343,46238391,47022862
539,244,32,46176066,44814139,44616849,45806046
539,244,12,47893097,45836249,45646665,45109681
539,244,9,48173490,47031910,44557779,48003554
539,289,8,48245759,47193293,46414819,48152155
539,289,9,48165726,47134091,46969969,48165811
539,292,21,47120097,43590475,42943425,46677541
539,292,12,47918865,45522585,42972496,46642042
539,292,9,48175410,47023289,45841139,47996529
539,295,24,46846166,45950866,44056178,45946445
539,295,9,48184646,47149149,46970561,47581749
539,295,8,48265534,46721317,45692242,46050557
539,295,43,45172691,43606038,42833440,44624380
539,298,15,47649617,43886768,43712479,47649473
539,298,8,48251735,46944442,46762752,48072986
539,301,12,47922194,47232398,46544118,46334396
539,301,21,47150309,44522292,42682453,47150306
542,61,16,47778241,45538964,45374353,47604096
542,61,23,47182720,45480862,44949315,45872325
542,61,11,48213956,47445511,44257868,47450848
542,64,15,47863878,46997736,46997379,44407919
542,64,9,48375384,47211756,46691484,45764354
542,64,16,47778083,45119569,44554340,46665236
542,67,13,48065269,46591696,46411871,47182388
542,67,9,48366016,47424418,45407931,47602920
542,67,12,48143035,47455333,47016588,46842829
542,67,8,48453719,47089684,46821971,48121488
542,70,15,47856920,47081977,46151774,47268011
542,70,11,48220673,46680269,46214024,48220655
542,70,15,47878054,44104362,43070305,46665622
542,70,19,47515462,46748817,46207963,47434230
542,70,8,48449869,46474177,44898456,48297950
542,70,19,47510122,45603062,45404546,47510028
542,73,15,47903304,43987706,43233008,44947107
542,118,13,48044467,46992520,46555695,45770423
542,118,8,48478650,47460122,46501053,48478739
542,118,57,44104362,42006929,41641304,43070305
542,118,13,48053268,46413852,45786427,48053391
542,118,26,46906841,44276827,43824868,46324694
542,121,13,48049496,46743351,45514277,47161462
542,121,24,47115789,44596417,44496559,41538425
542,121,20,47440220,45841476,45026452,46740964
542,121,18,47610138,46749202,46478136,45482026
542,124,12,48121133,47003674,45332678,47003133
542,127,9,48394434,47128691,47128585,47966189
542,127,12,48152673,45699187,45173595,47107538
542,127,39,45775049,45040518,44515990,44458722
542,130,17,47715964,46768097,45548233,46998316
542,178,9,48410443,46496052,45406229,47546343
542,178,31,46484624,45197996,45198083,44658189
542,178,16,47814887,46240668,46240812,47459527
542,181,36,46047445,45207380,43814613,45155786
542,181,18,47663811,46448714,45101902,47248306
542,181,14,48017914,45538511,45446169,47479282
542,181,8,48484230,47806097,47723159,48484174
542,181,14,47968966,46344840,45624459,47968998
542,181,13,48068951,46568454,46138961,48068840
542,184,14,48012375,47239862,46463062,47660591
542,184,12,48172699,47059691,47059900,46791693
542,184,9,48402652,47304186,44953892,45467066
542,184,14,47984313,47007251,46751947,44947107
542,232,54,44419962,43490682,43490527,43607821
542,232,12,48174446,46104650,45258739,48023536
542,232,26,46981780,45655876,45195416,46642927
542,235,11,48269767,47491810,47330012,46955448
542,235,13,48062697,45952681,45593052,47010093
542,235,14,47996198,47220918,46610426,46878550
542,235,14,48000039,45691658,42798120,46272237
542,238,33,46373066,45567527,43487640,46373047
542,238,15,47917077,46874189,46787431,47376517
542,238,13,48089355,46728437,46728447,45965202
542,238,23,47204856,44941195,44214550,45704262
542,241,12,48176088,46712002,46454753,46779071
542,244,9,48429662,47131994,46071413,47912047
542,244,33,46315359,43967341,43688752,46145852
542,244,8,48503764,47113674,46777794,47592080
542,289,10,48344104,47134091,46969969,48343965
542,289,14,47995104,46983615,46164124,46131511
542,289,15,47928806,47154378,47071845,47847155
542,292,11,48263788,47416657,45648650,47832887
